date,equity,peak,dd
2004-10-25,100085.06743936459,100085.06743936459,0.0
2004-10-27,100130.51045112574,100130.51045112574,0.0
2004-10-27,100056.36464149899,100130.51045112574,-0.07404916772389386
2004-10-27,100184.11871502483,100184.11871502483,0.0
2004-11-01,100293.7142910156,100293.7142910156,0.0
2004-11-03,100436.70684519788,100436.70684519788,0.0
2004-11-04,101477.43176633482,101477.43176633482,0.0
2004-11-04,101983.7271032033,101983.7271032033,0.0
2004-11-05,102001.41107543286,102001.41107543286,0.0
2004-11-05,102180.76527595584,102180.76527595584,0.0
2004-11-05,102424.45885200068,102424.45885200068,0.0
2004-11-08,102614.59877850005,102614.59877850005,0.0
2004-11-09,102950.86782738366,102950.86782738366,0.0
2004-11-11,103132.96466384799,103132.96466384799,0.0
2004-11-15,103412.7055792556,103412.7055792556,0.0
2004-11-17,105036.0675729165,105036.0675729165,0.0
2004-11-19,104919.17459817235,105036.0675729165,-0.1112884149656458
2004-11-22,105169.59168602912,105169.59168602912,0.0
2004-11-24,105394.14195615627,105394.14195615627,0.0
2004-11-24,107359.65606402133,107359.65606402133,0.0
2004-11-24,107605.32802602618,107605.32802602618,0.0
2004-11-24,107783.23533171871,107783.23533171871,0.0
2004-11-24,108179.91367260936,108179.91367260936,0.0
2004-11-24,108461.46872821717,108461.46872821717,0.0
2004-11-24,109024.55698114056,109024.55698114056,0.0
2004-11-24,109379.31300669072,109379.31300669072,0.0
2004-11-24,109343.63845268796,109379.31300669072,-0.03261544895658661
2004-11-24,109152.34891842424,109379.31300669072,-0.20750184109549052
2004-11-24,109563.25996189543,109563.25996189543,0.0
2004-11-26,109792.10845695317,109792.10845695317,0.0
2004-11-26,110117.32909636939,110117.32909636939,0.0
2004-11-26,110074.94745229601,110117.32909636939,-0.03848771525895676
2004-11-26,110270.61512895956,110270.61512895956,0.0
2004-11-26,110140.0315767011,110270.61512895956,-0.11842098831654999
2004-11-26,110373.03361153131,110373.03361153131,0.0
2004-11-26,110379.05582759569,110379.05582759569,0.0
2004-11-29,110412.58798356076,110412.58798356076,0.0
2004-11-29,110414.0679435503,110414.0679435503,0.0
2004-11-29,110125.81277829024,110414.0679435503,-0.2610674261249247
2004-11-29,109925.89747054617,110414.0679435503,-0.44212706052430123
2004-11-29,109884.75952294654,110414.0679435503,-0.4793849465580523
2004-11-29,110141.03626572306,110414.0679435503,-0.24727979225149804
2004-11-30,110757.71235266954,110757.71235266954,0.0
2004-11-30,110841.51393737418,110841.51393737418,0.0
2004-11-30,110095.02089731673,110841.51393737418,-0.6734778455653566
2004-11-30,109813.47705968455,110841.51393737418,-0.927483612566389
2004-12-01,110098.10633479684,110841.51393737418,-0.6706941976607853
2004-12-02,110350.66530508408,110841.51393737418,-0.44283826055229797
2004-12-02,110635.38837739598,110841.51393737418,-0.18596422284042716
2004-12-02,111114.56333841263,111114.56333841263,0.0
2004-12-02,111204.06953156952,111204.06953156952,0.0
2004-12-06,111487.31119779493,111487.31119779493,0.0
2004-12-08,111544.03675499556,111544.03675499556,0.0
2004-12-09,111734.17819099173,111734.17819099173,0.0
2004-12-09,111785.90705378268,111785.90705378268,0.0
2004-12-10,112196.96017936131,112196.96017936131,0.0
2004-12-10,112549.08130884795,112549.08130884795,0.0
2004-12-10,112790.29255180867,112790.29255180867,0.0
2004-12-10,113054.06325534802,113054.06325534802,0.0
2004-12-10,112698.7664832285,113054.06325534802,-0.31427156343513696
2004-12-10,113112.0998449644,113112.0998449644,0.0
2004-12-10,113059.99776568096,113112.0998449644,-0.046062339356129495
2004-12-10,113334.41162155446,113334.41162155446,0.0
2004-12-13,113953.84109003478,113953.84109003478,0.0
2004-12-13,114237.38893351881,114237.38893351881,0.0
2004-12-13,114513.3081828321,114513.3081828321,0.0
2004-12-13,114782.3808081958,114782.3808081958,0.0
2004-12-13,114999.36445964694,114999.36445964694,0.0
2004-12-13,115424.39816392887,115424.39816392887,0.0
2004-12-13,115728.76724152258,115728.76724152258,0.0
2004-12-13,115709.16061470601,115728.76724152258,-0.01694187822432747
2004-12-13,115937.24883400346,115937.24883400346,0.0
2004-12-13,116212.04881075046,116212.04881075046,0.0
2004-12-14,116519.85233490092,116519.85233490092,0.0
2004-12-14,116906.64946570806,116906.64946570806,0.0
2004-12-14,117519.66535915453,117519.66535915453,0.0
2004-12-14,117891.42480113138,117891.42480113138,0.0
2004-12-14,118173.79307864017,118173.79307864017,0.0
2004-12-14,118504.4421153088,118504.4421153088,0.0
2004-12-14,118739.23349967561,118739.23349967561,0.0
2004-12-15,119215.58877977611,119215.58877977611,0.0
2004-12-15,119543.44639947885,119543.44639947885,0.0
2004-12-15,120168.75380796274,120168.75380796274,0.0
2004-12-16,120434.16173272906,120434.16173272906,0.0
2004-12-16,120424.0348482912,120434.16173272906,-0.00840864775589049
2004-12-16,120894.13038740761,120894.13038740761,0.0
2004-12-16,121010.27201176832,121010.27201176832,0.0
