date,equity,peak,dd
2004-10-25,100083.02842090663,100083.02842090663,0.0
2004-10-27,100127.38154998978,100127.38154998978,0.0
2004-10-27,100055.01325667261,100127.38154998978,-0.0722762267392712
2004-10-27,100179.70353288326,100179.70353288326,0.0
2004-11-01,100286.67266807568,100286.67266807568,0.0
2004-11-03,100447.25823841439,100447.25823841439,0.0
2004-11-04,101615.40445373558,101615.40445373558,0.0
2004-11-04,102183.68672919337,102183.68672919337,0.0
2004-11-05,102200.94926276969,102200.94926276969,0.0
2004-11-05,102402.25537528792,102402.25537528792,0.0
2004-11-05,102675.78033864997,102675.78033864997,0.0
2004-11-08,102889.19893672637,102889.19893672637,0.0
2004-11-09,103266.6391313495,103266.6391313495,0.0
2004-11-11,103471.070465652,103471.070465652,0.0
2004-11-15,103745.22298384547,103745.22298384547,0.0
2004-11-17,105335.77308243321,105335.77308243321,0.0
2004-11-19,105221.23892763988,105335.77308243321,-0.10873243860250899
2004-11-22,105466.65597844169,105466.65597844169,0.0
2004-11-24,105686.71964283523,105686.71964283523,0.0
2004-11-24,107612.9891171187,107612.9891171187,0.0
2004-11-24,107853.76234714995,107853.76234714995,0.0
2004-11-24,108028.11831367845,108028.11831367845,0.0
2004-11-24,108416.87638765357,108416.87638765357,0.0
2004-11-24,108692.81180994089,108692.81180994089,0.0
2004-11-24,109244.65767357952,109244.65767357952,0.0
2004-11-24,109592.33898674474,109592.33898674474,0.0
2004-11-24,109557.37660326099,109592.33898674474,-0.03190221488746904
2004-11-24,109369.90510812118,109592.33898674474,-0.20296480637251824
2004-11-24,109772.61383058394,109772.61383058394,0.0
2004-11-26,109996.89481600991,109996.89481600991,0.0
2004-11-26,110315.61950766454,110315.61950766454,0.0
2004-11-26,110274.09073495542,110315.61950766454,-0.0376454149416571
2004-11-26,110465.85031590807,110465.85031590807,0.0
2004-11-26,110337.87574212524,110465.85031590807,-0.11584989697436372
2004-11-26,110566.2294061278,110566.2294061278,0.0
2004-11-26,110572.13906793529,110572.13906793529,0.0
2004-11-29,110605.00293766633,110605.00293766633,0.0
2004-11-29,110606.4514085093,110606.4514085093,0.0
2004-11-29,110323.95178700992,110606.4514085093,-0.2554097142634122
2004-11-29,110128.02988666554,110606.4514085093,-0.43254395720262107
2004-11-29,110087.70616518057,110606.4514085093,-0.4690008916503551
2004-11-29,110338.87178006032,110606.4514085093,-0.24192045313949137
2004-11-30,110943.23494202849,110943.23494202849,0.0
2004-11-30,111025.36411745608,111025.36411745608,0.0
2004-11-30,110293.77885538006,111025.36411745608,-0.6589352513197372
2004-11-30,110017.86286186484,111025.36411745608,-0.9074514311210752
2004-12-01,110296.8132262515,111025.36411745608,-0.6562022083835075
2004-12-02,110544.33172515214,111025.36411745608,-0.4332635124664354
2004-12-02,110823.37085958701,111025.36411745608,-0.18193433498256414
2004-12-02,111292.97787028097,111292.97787028097,0.0
2004-12-02,111380.69181375706,111380.69181375706,0.0
2004-12-06,111658.28319942519,111658.28319942519,0.0
2004-12-08,111713.87027655818,111713.87027655818,0.0
2004-12-09,111928.16397730581,111928.16397730581,0.0
2004-12-09,111986.5550989895,111986.5550989895,0.0
2004-12-10,112389.39256782355,112389.39256782355,0.0
2004-12-10,112734.48834191887,112734.48834191887,0.0
2004-12-10,112970.88352692641,112970.88352692641,0.0
2004-12-10,113229.38547611235,113229.38547611235,0.0
2004-12-10,112828.95643881483,113229.38547611235,-0.35364409655124385
2004-12-10,113234.03712791544,113234.03712791544,0.0
2004-12-10,113175.31607351793,113234.03712791544,-0.05185813019381645
2004-12-10,113444.25179143636,113444.25179143636,0.0
2004-12-13,114051.31670562638,114051.31670562638,0.0
2004-12-13,114329.29828272887,114329.29828272887,0.0
2004-12-13,114599.79760026903,114599.79760026903,0.0
2004-12-13,114863.58457550876,114863.58457550876,0.0
2004-12-13,115076.23598177692,115076.23598177692,0.0
2004-12-13,115492.77796608856,115492.77796608856,0.0
2004-12-13,115835.81376398161,115835.81376398161,0.0
2004-12-13,115813.71926070207,115835.81376398161,-0.019073982874209056
2004-12-13,116070.78566398549,116070.78566398549,0.0
2004-12-13,116340.0989581156,116340.0989581156,0.0
2004-12-14,116641.85496251428,116641.85496251428,0.0
2004-12-14,117020.94437273197,117020.94437273197,0.0
2004-12-14,117621.70309441848,117621.70309441848,0.0
