date,equity,peak,dd,window
2017-06-12,115081.09684547663,116909.54060562707,-1.5639816482714335,W5
2017-06-12,115331.00345968921,116909.54060562707,-1.3502209809058883,W5
2017-06-12,115540.04990178606,116909.54060562707,-1.1714105596058602,W5
2017-06-12,115816.63782025238,116909.54060562707,-0.9348277135579577,W5
2017-06-12,116025.59656903414,116909.54060562707,-0.7560923018034571,W5
2017-06-12,116289.31936510425,116909.54060562707,-0.5305137949476877,W5
2017-06-12,115957.93742453246,116909.54060562707,-0.8139653754219035,W5
2017-06-12,116077.48548695477,116909.54060562707,-0.7117084836378649,W5
2017-06-12,116336.25121844119,116909.54060562707,-0.49037006237135944,W5
2017-06-12,116639.7831252676,116909.54060562707,-0.23074034759015405,W5
2017-06-13,116880.18467511545,116909.54060562707,-0.0251099528400751,W5
2017-06-13,117123.36965422565,117123.36965422565,0.0,W5
2017-06-13,117421.12055069175,117421.12055069175,0.0,W5
2017-06-13,117631.30133523495,117631.30133523495,0.0,W5
2017-06-13,117880.28094347693,117880.28094347693,0.0,W5
2017-06-14,117750.19727448779,117880.28094347693,-0.11035235744943504,W5
2017-06-14,118223.32033823623,118223.32033823623,0.0,W5
2017-06-15,118477.33529285753,118477.33529285753,0.0,W5
2017-06-15,117605.39284289187,118477.33529285753,-0.7359571751089385,W5
2017-06-16,117307.07447276179,118477.33529285753,-0.9877507940257475,W5
2017-06-16,117052.08530552682,118477.33529285753,-1.2029726899307058,W5
2017-06-16,116831.49491438107,118477.33529285753,-1.3891605296559089,W5
2017-06-16,117079.82280524417,118477.33529285753,-1.1795610393827054,W5
2017-06-16,116987.85241506608,118477.33529285753,-1.2571880301913287,W5
2017-06-16,117469.86636529866,118477.33529285753,-0.8503473892863718,W5
2017-06-19,117200.08788017317,118477.33529285753,-1.0780521097366025,W5
2017-06-19,117423.48562151051,118477.33529285753,-0.8894947449164609,W5
2017-06-19,118082.63253389939,118477.33529285753,-0.33314621567280983,W5
2017-06-19,118511.46962502498,118511.46962502498,0.0,W5
2017-06-19,118788.95533744633,118788.95533744633,0.0,W5
2017-06-19,119064.79031537712,119064.79031537712,0.0,W5
2017-06-19,119299.80032544411,119299.80032544411,0.0,W5
2017-06-19,119053.5108609698,119299.80032544411,-0.20644583126077382,W5
2017-06-19,119118.1262955362,119299.80032544411,-0.15228359931224708,W5
2017-06-19,119271.36276129172,119299.80032544411,-0.023837059303383965,W5
2017-06-19,119036.89353579767,119299.80032544411,-0.22037487818859983,W5
2017-06-19,118699.69003475472,119299.80032544411,-0.5030270704999689,W5
2017-06-19,118718.01865643843,119299.80032544411,-0.48766357313139375,W5
2017-06-19,118780.53172452626,119299.80032544411,-0.4352635960004275,W5
2017-06-19,119200.83715711498,119299.80032544411,-0.08295333945167595,W5
2017-06-19,119021.5056906849,119299.80032544411,-0.23327334496791569,W5
2017-06-20,119182.98759917928,119299.80032544411,-0.09791527391175389,W5
2017-06-20,119279.52624883225,119299.80032544411,-0.016994225100594628,W5
2017-06-20,119210.71952427876,119299.80032544411,-0.07466969845913318,W5
2017-06-20,119291.39683716546,119299.80032544411,-0.007044008670363739,W5
2017-06-20,119341.58400116592,119341.58400116592,0.0,W5
2017-06-21,119508.13694756512,119508.13694756512,0.0,W5
2017-06-21,119506.30631002961,119508.13694756512,-0.0015318099522424334,W5
2017-06-21,119247.40149371221,119508.13694756512,-0.2181738085058615,W5
2017-06-22,119698.03538839433,119698.03538839433,0.0,W5
2017-06-22,119683.13397732997,119698.03538839433,-0.012449169291718255,W5
2017-06-22,119623.43329024584,119698.03538839433,-0.06232524861951413,W5
2017-06-23,119494.56963598773,119698.03538839433,-0.16998253291826906,W5
2017-06-23,119259.28740433154,119698.03538839433,-0.36654568526471654,W5
2017-06-23,119757.93218396114,119757.93218396114,0.0,W5
2017-06-23,120091.4709322221,120091.4709322221,0.0,W5
2017-06-26,120079.93462099716,120091.4709322221,-0.009606270233343976,W5
2017-06-26,120279.45372035308,120279.45372035308,0.0,W5
2017-06-26,120680.24593347945,120680.24593347945,0.0,W5
2017-06-26,120905.78881506601,120905.78881506601,0.0,W5
2017-06-26,120981.21344426672,120981.21344426672,0.0,W5
2017-06-26,121212.6525246833,121212.6525246833,0.0,W5
2017-06-27,120713.57981517668,121212.6525246833,-0.41173318058112424,W5
2017-06-27,120031.13835243137,121212.6525246833,-0.974744919480525,W5
2017-06-27,120433.67976442502,121212.6525246833,-0.6426497102682074,W5
2017-06-27,120107.4213709524,121212.6525246833,-0.9118117050576336,W5
2017-06-27,119544.14747718288,121212.6525246833,-1.3765106304893842,W5
2017-06-27,119831.75326880121,121212.6525246833,-1.1392368924530292,W5
2017-06-27,119377.40649373391,121212.6525246833,-1.514071338860989,W5
2017-06-27,118815.99351587765,121212.6525246833,-1.9772350153937994,W5
2017-06-27,118520.92821178766,121212.6525246833,-2.2206628242439574,W5
