date,equity,peak,dd
2004-10-25,100085.06743936459,100085.06743936459,0.0
2004-10-27,100130.51172813772,100130.51172813772,0.0
2004-10-27,100056.36591571897,100130.51172813772,-0.07404916956787373
2004-10-27,100184.11762102315,100184.11762102315,0.0
2004-11-01,100293.71345592945,100293.71345592945,0.0
2004-11-03,100436.70600854262,100436.70600854262,0.0
2004-11-04,101477.43092101405,101477.43092101405,0.0
2004-11-04,101983.72737137911,101983.72737137911,0.0
2004-11-05,102001.41383976734,102001.41383976734,0.0
2004-11-05,102180.76226816124,102180.76226816124,0.0
2004-11-05,102424.45996756878,102424.45996756878,0.0
2004-11-08,102614.59610675607,102614.59610675607,0.0
2004-11-09,102950.86515283977,102950.86515283977,0.0
2004-11-11,103132.96041717859,103132.96041717859,0.0
2004-11-15,103412.69958855142,103412.69958855142,0.0
2004-11-17,105036.062063412,105036.062063412,0.0
2004-11-19,104919.17092652513,105036.062063412,-0.11128667106379427
2004-11-22,105169.58800124665,105169.58800124665,0.0
2004-11-24,105394.13428335288,105394.13428335288,0.0
2004-11-24,107359.64832243476,107359.64832243476,0.0
2004-11-24,107605.32691007762,107605.32691007762,0.0
2004-11-24,107783.23507169462,107783.23507169462,0.0
2004-11-24,108179.91405113494,108179.91405113494,0.0
2004-11-24,108461.47117529639,108461.47117529639,0.0
2004-11-24,109024.55939868386,109024.55939868386,0.0
2004-11-24,109297.44987016845,109297.44987016845,0.0
2004-11-24,109261.77755161125,109297.44987016845,-0.03263783244675769
2004-11-24,109070.48944076503,109297.44987016845,-0.20765391111414025
2004-11-24,109481.39741912733,109481.39741912733,0.0
2004-11-26,109710.24962552972,109710.24962552972,0.0
2004-11-26,109667.86629305407,109710.24962552972,-0.038632062747379674
2004-11-26,109993.08123412413,109993.08123412413,0.0
2004-11-26,109862.51698406824,109993.08123412413,-0.11870223889626215
2004-11-26,110095.52367349376,110095.52367349376,0.0
2004-11-26,110101.54850835129,110101.54850835129,0.0
2004-11-29,110135.08126484888,110135.08126484888,0.0
2004-11-29,110136.56187365133,110136.56187365133,0.0
2004-11-29,109848.30570337108,110136.56187365133,-0.26172613832901026
2004-11-29,109648.39306457354,110136.56187365133,-0.4432395571216551
2004-11-29,109607.24964782242,110136.56187365133,-0.4805962859419334
2004-11-29,109804.39201064745,110136.56187365133,-0.30159817716567083
2004-11-30,109888.19690762392,110136.56187365133,-0.22550637299930776
2004-11-30,110080.99761838773,110136.56187365133,-0.05045032668383228
2004-11-30,110697.67368372799,110697.67368372799,0.0
2004-11-30,110481.15269259228,110697.67368372799,-0.19559669497150078
2004-11-30,109734.66129690086,110697.67368372799,-0.8699481703459602
2004-12-01,110019.29182834589,110697.67368372799,-0.612823949056323
2004-12-02,110271.84881083985,110697.67368372799,-0.3846737322635702
2004-12-02,110556.8009932519,110697.67368372799,-0.12725894392195508
2004-12-02,111034.50368475026,111034.50368475026,0.0
2004-12-02,111123.7416257692,111123.7416257692,0.0
2004-12-03,111400.27268865186,111400.27268865186,0.0
2004-12-06,111682.65075566551,111682.65075566551,0.0
2004-12-08,111739.20225488838,111739.20225488838,0.0
2004-12-09,111929.20996041172,111929.20996041172,0.0
2004-12-09,111980.90399415632,111980.90399415632,0.0
2004-12-10,112392.67057112206,112392.67057112206,0.0
2004-12-10,112745.40968747568,112745.40968747568,0.0
2004-12-10,112987.04356236686,112987.04356236686,0.0
2004-12-10,113190.2977973526,113190.2977973526,0.0
2004-12-10,113138.2330448809,113190.2977973526,-0.04599753997018263
2004-12-10,113456.73887019348,113456.73887019348,0.0
2004-12-10,113481.77005791989,113481.77005791989,0.0
2004-12-10,113126.7304504603,113481.77005791989,-0.3128604773069573
2004-12-10,113338.18854672505,113481.77005791989,-0.12652385587707154
2004-12-13,113545.53069498218,113545.53069498218,0.0
2004-12-13,114565.89863435243,114565.89863435243,0.0
2004-12-13,114842.30890232146,114842.30890232146,0.0
2004-12-13,115126.3500349287,115126.3500349287,0.0
2004-12-13,115603.66913290358,115603.66913290358,0.0
2004-12-13,115907.8155804393,115907.8155804393,0.0
2004-12-13,116183.09701463058,116183.09701463058,0.0
2004-12-13,116608.88318942717,116608.88318942717,0.0
2004-12-13,116589.3744553725,116608.88318942717,-0.016730058226338558
2004-12-13,116817.2979513263,116817.2979513263,0.0
2004-12-13,117034.65943617781,117034.65943617781,0.0
2004-12-14,117270.111760895,117270.111760895,0.0
2004-12-14,117507.29672244952,117507.29672244952,0.0
2004-12-14,117790.16482364957,117790.16482364957,0.0
2004-12-14,118121.38331406532,118121.38331406532,0.0
2004-12-14,118735.46979800132,118735.46979800132,0.0
2004-12-14,119033.52618901171,119033.52618901171,0.0
2004-12-14,119405.93194904807,119405.93194904807,0.0
2004-12-15,119883.1218625145,119883.1218625145,0.0
2004-12-15,120211.55487815617,120211.55487815617,0.0
2004-12-15,120692.65506372727,120692.65506372727,0.0
2004-12-16,120682.51043640534,120692.65506372727,-0.00840533942730568
2004-12-16,121152.62104667201,121152.62104667201,0.0
2004-12-16,121268.97264590084,121268.97264590084,0.0
2004-12-16,121534.8415505413,121534.8415505413,0.0
2004-12-16,120870.97307659272,121534.8415505413,-0.5462371658027799
2004-12-16,120858.71282591808,121534.8415505413,-0.5563250142898736
2004-12-16,120535.7290642076,121534.8415505413,-0.8220790627502593
2004-12-16,120555.37206833821,121534.8415505413,-0.8059166159325318
2004-12-16,120554.26008073054,121534.8415505413,-0.8068315696968049
2004-12-16,120541.86796028398,121534.8415505413,-0.8170279218608921
2004-12-17,120542.21799234631,121534.8415505413,-0.8167399122186676
2004-12-17,120680.38197478351,121534.8415505413,-0.7030573001590309
2004-12-17,120692.12784969223,121534.8415505413,-0.6933926848447146
2004-12-17,121217.18667340923,121534.8415505413,-0.2613693925786436
2004-12-20,121255.00783857703,121534.8415505413,-0.23024978548879432
2004-12-20,120865.75182080833,121534.8415505413,-0.5505332637099939
2004-12-20,120975.99655410503,121534.8415505413,-0.4598228699741759
2004-12-20,120968.29246565537,121534.8415505413,-0.46616186573158885
2004-12-21,120933.23996821047,121534.8415505413,-0.49500338722262216
2004-12-21,120922.64952788521,121534.8415505413,-0.503717300196179
2004-12-22,121047.99948657597,121534.8415505413,-0.40057818626675595
2004-12-22,121744.53477270767,121744.53477270767,0.0
2004-12-23,121985.68585831506,121985.68585831506,0.0
2004-12-23,122062.74863768279,122062.74863768279,0.0
2004-12-23,122297.06562759826,122297.06562759826,0.0
2004-12-23,122712.71424358131,122712.71424358131,0.0
2004-12-27,122774.63167707692,122774.63167707692,0.0
