date,equity,peak,dd
2004-10-25,100085.06743936459,100085.06743936459,0.0
2004-10-27,100130.51175021451,100130.51175021451,0.0
2004-10-27,100056.36593779577,100130.51175021451,-0.07404916955154736
2004-10-27,100184.11979783447,100184.11979783447,0.0
2004-11-01,100293.71563755473,100293.71563755473,0.0
2004-11-03,100436.70819329008,100436.70819329008,0.0
2004-11-04,101477.43312839973,101477.43312839973,0.0
2004-11-04,101983.73372594487,101983.73372594487,0.0
2004-11-05,102001.41863553997,102001.41863553997,0.0
2004-11-05,102180.77117217636,102180.77117217636,0.0
2004-11-05,102424.46893648746,102424.46893648746,0.0
2004-11-08,102614.60566722105,102614.60566722105,0.0
2004-11-09,102950.8747206194,102950.8747206194,0.0
2004-11-11,103132.97078797904,103132.97078797904,0.0
2004-11-15,103412.70245807612,103412.70245807612,0.0
2004-11-17,105036.06682378367,105036.06682378367,0.0
2004-11-19,104919.17444648588,105036.06682378367,-0.11128784695822079
2004-11-22,105169.59153255663,105169.59153255663,0.0
2004-11-24,105394.13148043644,105394.13148043644,0.0
2004-11-24,107359.64558545986,107359.64558545986,0.0
2004-11-24,107605.3198234009,107605.3198234009,0.0
2004-11-24,107783.23020719709,107783.23020719709,0.0
2004-11-24,108179.90653842178,108179.90653842178,0.0
2004-11-24,108461.4638111369,108461.4638111369,0.0
2004-11-24,109024.54734303155,109024.54734303155,0.0
2004-11-24,109379.30342069977,109379.30342069977,0.0
2004-11-24,109343.62441444473,109379.30342069977,-0.03261952228550256
2004-11-24,109152.33907918312,109379.30342069977,-0.20750209081483117
2004-11-24,109563.24283112274,109563.24283112274,0.0
2004-11-26,109792.09504911324,109792.09504911324,0.0
2004-11-26,110117.30840265978,110117.30840265978,0.0
2004-11-26,110074.93099566092,110117.30840265978,-0.03848387470923149
2004-11-26,110270.59825412305,110270.59825412305,0.0
2004-11-26,110140.01970073757,110270.59825412305,-0.11841647316046663
2004-11-26,110373.02327420405,110373.02327420405,0.0
2004-11-26,110379.04549194295,110379.04549194295,0.0
2004-11-29,110412.5750744508,110412.5750744508,0.0
2004-11-29,110414.04914889876,110414.04914889876,0.0
2004-11-29,110125.78789401044,110414.04914889876,-0.2610729858295338
2004-11-29,109925.87171925537,110414.04914889876,-0.44213343628495655
2004-11-29,109884.73378757463,110414.04914889876,-0.47939131424328296
2004-11-29,110141.01528792758,110414.04914889876,-0.24728181157723564
2004-11-30,110757.69137397416,110757.69137397416,0.0
2004-11-30,110841.50043373412,110841.50043373412,0.0
2004-11-30,110095.00307182827,110841.50043373412,-0.6734818267388458
2004-11-30,109813.5230372587,110841.50043373412,-0.9274300622536208
2004-12-01,110098.1571386614,110841.50043373412,-0.6706362618369031
2004-12-02,110350.71597695864,110841.50043373412,-0.4427804160490343
2004-12-02,110635.44766777371,110841.50043373412,-0.18589857152249536
2004-12-02,111114.61902980033,111114.61902980033,0.0
2004-12-02,111204.1240860034,111204.1240860034,0.0
2004-12-06,111487.37183919187,111487.37183919187,0.0
2004-12-08,111544.09476187639,111544.09476187639,0.0
2004-12-09,111734.23444047259,111734.23444047259,0.0
2004-12-09,111785.97104148188,111785.97104148188,0.0
2004-12-10,112197.01572659121,112197.01572659121,0.0
2004-12-10,112549.13915306955,112549.13915306955,0.0
2004-12-10,112790.35052723254,112790.35052723254,0.0
2004-12-10,113054.12255066138,113054.12255066138,0.0
2004-12-10,112698.83315801702,113054.12255066138,-0.3142648712214399
2004-12-10,113112.16674457773,113112.16674457773,0.0
2004-12-10,113060.06578735213,113112.16674457773,-0.04606132012593446
2004-12-10,113334.47377533073,113334.47377533073,0.0
